"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","City","State","Country","Market","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Cost","Order Priority","","","","",""
"CA-2012-137113","12/1/2012","12/5/2012","Second Class","TW-21025","Tamara Willingham","Home Office","Seattle","Washington","United States","US","West","FUR-TA-10001705","Furniture","Tables","Bush Advantage Collection Round Conference Table","1913.4","9","0","401.81","386.21","High","","","","",""
"MX-2014-111941","4/9/2014","4/13/2014","Standard Class","DM-12955","Dario Medina","Corporate","Mixco","Guatemala","Guatemala","LATAM","Central","FUR-TA-10001642","Furniture","Tables","Lesro Round Table, Rectangular","3117.09","13","0.2","38.95","466.7","High","","","","",""
"LH-2014-5390","1/28/2014","1/30/2014","Second Class","JC-6105","Julie Creighton","Corporate","Vilnius","Vilnius","Lithuania","EMEA","EMEA","FUR-BAR-10003532","Furniture","Tables","Barricks Conference Table, Rectangular","2171.16","8","0.7","-2750.28","390.09","High","","","","",""
"ES-2014-4957212","9/28/2014","10/1/2014","First Class","MS-17770","Maxwell Schwartz","Consumer","Burnley","England","United Kingdom","EU","North","FUR-BO-10004709","Furniture","Bookcases","Bush Classic Bookcase, Pine","2898.21","7","0","1420.02","393.46","High","","","","",""
"MX-2014-152961","3/19/2014","3/21/2014","First Class","BE-11335","Bill Eplett","Home Office","Morelia","Michoacán","Mexico","LATAM","North","OFF-AP-10001041","Office Supplies","Appliances","Hoover Stove, White","1888.7","5","0","887.6","465.92","High","","","","",""
"IN-2011-67651","5/21/2011","5/25/2011","Second Class","EP-13915","Emily Phan","Consumer","Jakarta","Jakarta","Indonesia","APAC","Southeast Asia","FUR-BO-10002444","Furniture","Bookcases","Sauder Library with Doors, Mobile","2539.88","7","0.07","709.94","393.58","High","","","","",""
"IN-2013-17041","10/2/2013","10/4/2013","First Class","SO-20335","Sean O'Donnell","Consumer","Changchun","Jilin","China","APAC","North Asia","OFF-AP-10002090","Office Supplies","Appliances","Hamilton Beach Refrigerator, Red","3000.78","6","0","1080.18","465.63","High","","","","",""
"IN-2011-86278","10/6/2011","10/11/2011","Standard Class","NH-18610","Nicole Hansen","Corporate","Wellington","Wellington","New Zealand","APAC","Oceania","FUR-TA-10000022","Furniture","Tables","Hon Conference Table, Adjustable Height","3694.68","4","0","886.68","382.77","High","","","","",""
"IN-2014-32084","8/6/2014","8/9/2014","Second Class","AF-10885","Art Foster","Consumer","Salem","Tamil Nadu","India","APAC","Central Asia","TEC-PH-10001457","Technology","Phones","Apple Smart Phone, Full Size","2550","4","0","280.44","326.32","High","","","","",""
"MX-2012-157987","8/7/2012","8/8/2012","First Class","BG-11740","Bruce Geld","Consumer","Bayeux","Paraíba","Brazil","LATAM","South","OFF-AP-10004913","Office Supplies","Appliances","KitchenAid Refrigerator, Black","2461.06","7","0","566.02","343.81","High","","","","",""
"CA-2012-111829","3/19/2012","3/20/2012","First Class","FH-14365","Fred Hopkins","Corporate","Seattle","Washington","United States","US","West","TEC-CO-10001766","Technology","Copiers","Canon PC940 Copier","3149.93","7","0","1480.47","617.92","High","","","","",""
"ES-2014-3540255","11/28/2014","12/3/2014","Standard Class","BB-11545","Brenda Bowman","Corporate","Erlangen","Bavaria","Germany","EU","Central","FUR-BO-10001943","Furniture","Bookcases","Safco Library with Doors, Traditional","2455.68","7","0.1","-191.16","303.59","High","","","","",""
"MX-2014-117051","10/12/2014","10/15/2014","First Class","TB-21250","Tim Brockman","Consumer","Santiago de Cuba","Santiago de Cuba","Cuba","LATAM","Caribbean","FUR-TA-10002966","Furniture","Tables","Chromcraft Computer Table, Fully Assembled","1483","5","0","741.5","303.65","High","","","","",""
"ES-2012-5877219","12/13/2012","12/17/2012","Standard Class","GT-14710","Greg Tran","Consumer","Huddersfield","England","United Kingdom","EU","North","TEC-PH-10004583","Technology","Phones","Motorola Smart Phone, Cordless","5785.02","9","0","404.73","656.73","High","","","","",""
"IN-2014-16887","5/5/2014","5/7/2014","Second Class","CC-12475","Cindy Chapman","Consumer","Bhavnagar","Gujarat","India","APAC","Central Asia","TEC-CO-10002040","Technology","Copiers","Brother Fax Machine, Digital","1272.72","4","0","534.48","305.27","High","","","","",""
"IN-2014-50473","8/28/2014","8/29/2014","First Class","AP-10915","Arthur Prichep","Consumer","Shouguang","Shandong","China","APAC","North Asia","FUR-CH-10000602","Furniture","Chairs","Novimex Executive Leather Armchair, Red","2761.2","6","0","110.34","644.75","High","","","","",""
"ES-2014-1107818","2/8/2014","2/11/2014","First Class","RF-19345","Randy Ferguson","Corporate","Barcelona","Catalonia","Spain","EU","South","OFF-AP-10004512","Office Supplies","Appliances","Hoover Stove, Red","1136.94","2","0","568.44","307.43","High","","","","",""
"MX-2014-126984","12/18/2014","12/20/2014","Second Class","JH-15820","John Huston","Consumer","Paysandú","Paysandú","Uruguay","LATAM","South","FUR-CH-10000891","Furniture","Chairs","Harbour Creations Executive Leather Armchair, Black","3473.14","11","0","868.12","634.53","High","","","","",""
"US-2012-163825","6/16/2012","6/19/2012","First Class","LC-16885","Lena Creighton","Consumer","New York City","New York","United States","US","East","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","3050.38","3","0.2","1143.89","632.05","High","","","","",""
"US-2014-135013","7/25/2014","7/25/2014","Same Day","HR-14830","Harold Ryan","Corporate","Huntington Beach","California","United States","US","West","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier","2399.96","5","0.2","839.99","630.05","High","","","","",""
"IZ-2014-7800","2/10/2014","2/14/2014","Standard Class","BD-1635","Brian Derr","Consumer","Al Amarah","Maysan","Iraq","EMEA","EMEA","OFF-KIT-10003683","Office Supplies","Appliances","KitchenAid Stove, Silver","3425.4","6","0","1233","307.83","High","","","","",""
"MZ-2013-3690","12/18/2013","12/18/2013","Same Day","DG-3300","Deirdre Greer","Corporate","Maputo","Cidade De Maputo","Mozambique","Africa","Africa","TEC-MOT-10002272","Technology","Phones","Motorola Smart Phone, with Caller ID","2582.16","4","0","593.88","627.17","High","","","","",""
"ES-2012-3954494","12/7/2012","12/7/2012","Same Day","GG-14650","Greg Guthrie","Corporate","Angers","Pays de la Loire","France","EU","Central","TEC-CO-10000556","Technology","Copiers","HP Wireless Fax, Laser","1224.71","4","0.15","-129.73","326.27","High","","","","",""
"IN-2014-57837","9/19/2014","9/21/2014","Second Class","CS-12130","Chad Sievert","Consumer","Melbourne","Victoria","Australia","APAC","Oceania","FUR-BO-10001212","Furniture","Bookcases","Safco Classic Bookcase, Mobile","1586.41","4","0.1","17.53","307.98","High","","","","",""
"MX-2011-131478","12/8/2011","12/8/2011","Same Day","BG-11695","Brooke Gillingham","Corporate","Culiacán","Sinaloa","Mexico","LATAM","North","FUR-CH-10004095","Furniture","Chairs","SAFCO Executive Leather Armchair, Adjustable","2226.82","9","0.2","500.98","308.66","High","","","","",""
"ES-2013-5135305","6/17/2013","6/19/2013","First Class","SV-20785","Stewart Visinsky","Consumer","Antony","Ile-de-France","France","EU","Central","TEC-AC-10004571","Technology","Accessories","Logitech Router, Programmable","1244.1","5","0","447.75","309","High","","","","",""
"CA-2014-143686","5/15/2014","5/15/2014","Same Day","PJ-19015","Pauline Johnson","Consumer","Santa Ana","California","United States","US","West","TEC-AC-10001838","Technology","Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","1399.93","7","0","601.97","309.52","High","","","","",""
"IN-2014-61792","8/5/2014","8/6/2014","First Class","MW-18220","Mitch Webber","Consumer","Geraldton","Western Australia","Australia","APAC","Oceania","OFF-AP-10002244","Office Supplies","Appliances","Breville Refrigerator, White","4191.51","9","0.1","1164.27","614.34","High","","","","",""
"MX-2013-147844","11/15/2013","11/19/2013","Standard Class","BO-11425","Bobby Odegard","Consumer","Metepec","México","Mexico","LATAM","North","TEC-PH-10003457","Technology","Phones","Cisco Smart Phone, Full Size","3045.84","7","0","1035.58","309.75","High","","","","",""
"ES-2014-4107155","12/29/2014","12/31/2014","Second Class","CD-11920","Carlos Daly","Consumer","Oyonnax","Rhône-Alpes","France","EU","Central","FUR-TA-10003268","Furniture","Tables","Lesro Round Table, Rectangular","1461.14","5","0.35","202.18","310.17","High","","","","",""
"MX-2012-122756","12/31/2012","1/5/2013","Standard Class","DJ-13420","Denny Joy","Corporate","Villahermosa","Tabasco","Mexico","LATAM","North","OFF-AP-10002681","Office Supplies","Appliances","Hamilton Beach Stove, Black","2528.26","7","0","176.96","310.75","High","","","","",""
"ID-2013-69345","9/19/2013","9/23/2013","Standard Class","EM-13960","Eric Murdock","Consumer","Nagpur","Maharashtra","India","APAC","Central Asia","OFF-AP-10001824","Office Supplies","Appliances","Breville Stove, Silver","2249.16","4","0","224.88","311.14","High","","","","",""
"IN-2014-75470","3/11/2014","3/13/2014","Second Class","CS-12460","Chuck Sachs","Consumer","Dhaka","Dhaka","Bangladesh","APAC","Central Asia","FUR-BO-10001073","Furniture","Bookcases","Safco Classic Bookcase, Metal","3063.27","7","0","581.91","609.24","High","","","","",""
"CA-2014-160885","12/3/2014","12/7/2014","Standard Class","JK-16090","Juliana Krohn","Consumer","Omaha","Nebraska","United States","US","Central","TEC-PH-10001795","Technology","Phones","ClearOne CHATAttach 160 - speaker phone","2479.96","4","0","743.99","312.14","High","","","","",""
"CA-2013-114489","12/6/2013","12/10/2013","Standard Class","JE-16165","Justin Ellison","Corporate","Franklin","Wisconsin","United States","US","Central","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","1951.84","8","0","585.55","312.22","High","","","","",""
"IN-2014-27303","1/30/2014","2/3/2014","Standard Class","RA-19885","Ruben Ausman","Corporate","Beijing","Beijing","China","APAC","North Asia","FUR-CH-10000602","Furniture","Chairs","Novimex Executive Leather Armchair, Red","2301","5","0","91.95","313.45","High","","","","",""
"IT-2012-2619984","10/13/2012","10/17/2012","Standard Class","CB-12415","Christy Brittain","Consumer","Weimar","Thuringia","Germany","EU","Central","TEC-PH-10004823","Technology","Phones","Nokia Smart Phone, Full Size","2544.24","4","0","1093.92","313.58","High","","","","",""
"IN-2014-66615","1/18/2014","1/23/2014","Standard Class","DB-13405","Denny Blanton","Consumer","Wuxi","Jiangsu","China","APAC","North Asia","FUR-CH-10000027","Furniture","Chairs","SAFCO Executive Leather Armchair, Black","5049","11","0","656.37","595.5","High","","","","",""
"GG-2012-8530","5/11/2012","5/13/2012","Second Class","SG-10470","Sheri Gordon","Consumer","Tbilisi","Tbilisi","Georgia","EMEA","EMEA","TEC-BRO-10004802","Technology","Copiers","Brother Fax Machine, High-Speed","1900.44","6","0","417.96","303.45","High","","","","",""
"IT-2014-4540740","12/7/2014","12/8/2014","First Class","DK-13090","Dave Kipp","Consumer","Seville","Andalusía","Spain","EU","South","FUR-BO-10004999","Furniture","Bookcases","Safco Classic Bookcase, Metal","2188.05","5","0","1050.15","593.91","High","","","","",""
"IN-2014-37320","11/11/2014","11/15/2014","Standard Class","BF-11005","Barry Franz","Home Office","Gorakhpur","Haryana","India","APAC","Central Asia","TEC-PH-10003856","Technology","Phones","Motorola Smart Phone, with Caller ID","4518.78","7","0","632.52","658.69","High","","","","",""
"IN-2012-44278","5/4/2012","5/6/2012","Second Class","NZ-18565","Nick Zandusky","Home Office","Jaipur","Rajasthan","India","APAC","Central Asia","TEC-CO-10003102","Technology","Copiers","Canon Copy Machine, Color","2372.22","9","0","0","302.82","High","","","","",""
"IT-2012-2093927","3/14/2012","3/17/2012","First Class","GM-14440","Gary McGarr","Consumer","Eindhoven","North Brabant","Netherlands","EU","Central","FUR-BO-10002708","Furniture","Bookcases","Dania Library with Doors, Pine","1273.12","7","0.5","-993.2","291.93","High","","","","",""
"WA-2014-7260","7/5/2014","7/5/2014","Same Day","TB-11520","Tracy Blumstein","Consumer","Windhoek","Khomas","Namibia","Africa","Africa","TEC-MEM-10002005","Technology","Accessories","Memorex Router, Erganomic","1464.12","6","0","439.2","293.07","High","","","","",""
"IN-2012-86369","4/14/2012","4/18/2012","Standard Class","MB-18085","Mick Brown","Consumer","Hamilton","Waikato","New Zealand","APAC","Oceania","FUR-TA-10002958","Furniture","Tables","Chromcraft Conference Table, Fully Assembled","5244.84","6","0","996.48","878.38","High","","","","",""
"MX-2013-147690","11/13/2013","11/18/2013","Standard Class","TS-21340","Toby Swindell","Consumer","Ribeirão Preto","São Paulo","Brazil","LATAM","South","TEC-PH-10002672","Technology","Phones","Cisco Smart Phone, Full Size","2171.3","5","0","390.8","294.97","High","","","","",""
"CA-2011-102988","4/5/2011","4/9/2011","Second Class","GM-14695","Greg Maxwell","Corporate","Alexandria","Virginia","United States","US","South","OFF-SU-10002881","Office Supplies","Supplies","Martin Yale Chadless Opener Electric Letter Opener","4164.05","5","0","83.28","846.54","High","","","","",""
"ID-2012-28402","4/19/2012","4/22/2012","First Class","AJ-10780","Anthony Jacobs","Corporate","Kabul","Kabul","Afghanistan","APAC","Central Asia","FUR-TA-10001889","Furniture","Tables","Bevis Conference Table, Fully Assembled","4626.15","5","0","647.55","835.57","High","","","","",""
"CA-2013-107783","7/29/2013","7/30/2013","First Class","OT-18730","Olvera Toch","Consumer","Bethlehem","Pennsylvania","United States","US","East","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System","1369.76","6","0.7","-913.18","296.1","High","","","","",""
"ES-2012-1691714","5/17/2012","5/21/2012","Standard Class","BP-11230","Benjamin Patterson","Consumer","Barcelona","Catalonia","Spain","EU","South","OFF-AP-10000584","Office Supplies","Appliances","Breville Refrigerator, Silver","2080.32","4","0","561.6","296.98","High","","","","",""
"TZ-2014-8190","12/5/2014","12/7/2014","Second Class","RH-9555","Ritsa Hightower","Consumer","Uvinza","Kigoma","Tanzania","Africa","Africa","OFF-KIT-10004058","Office Supplies","Appliances","KitchenAid Stove, White","3409.74","6","0","818.28","763.38","High","","","","",""
"CA-2011-154627","10/29/2011","10/31/2011","First Class","SA-20830","Sue Ann Reed","Consumer","Chicago","Illinois","United States","US","Central","TEC-PH-10001363","Technology","Phones","Apple iPhone 5S","2735.95","6","0.2","341.99","752.51","High","","","","",""
"ES-2014-4089082","2/27/2014","3/3/2014","Standard Class","AS-10090","Adam Shillingsburg","Consumer","Huddersfield","England","United Kingdom","EU","North","OFF-AP-10001623","Office Supplies","Appliances","Hoover Stove, White","1699.83","3","0","84.96","298.77","High","","","","",""
"IN-2014-78725","10/2/2014","10/6/2014","Standard Class","NF-18385","Natalie Fritzler","Consumer","Dhaka","Dhaka","Bangladesh","APAC","Central Asia","TEC-PH-10001670","Technology","Phones","Motorola Smart Phone, Full Size","2575.92","4","0","978.84","298.83","High","","","","",""
"IN-2013-41975","6/8/2013","6/8/2013","Same Day","Dp-13240","Dean percer","Home Office","Shimonoseki","Yamaguchi","Japan","APAC","North Asia","FUR-CH-10002061","Furniture","Chairs","Harbour Creations Executive Leather Armchair, Red","951.72","2","0","228.36","299.12","High","","","","",""
"ES-2013-2860574","2/27/2013","3/1/2013","Second Class","LB-16795","Laurel Beltran","Home Office","Edinburgh","Scotland","United Kingdom","EU","North","OFF-AP-10003590","Office Supplies","Appliances","KitchenAid Refrigerator, Black","5273.7","10","0","1898.4","730.91","High","","","","",""
"IN-2013-42864","11/19/2013","11/19/2013","Same Day","TC-21295","Toby Carlisle","Consumer","Bangkok","Bangkok","Thailand","APAC","Southeast Asia","OFF-AP-10002573","Office Supplies","Appliances","Hamilton Beach Stove, Black","1798.68","4","0.17","86.64","300.5","High","","","","",""
